OBJECTID,LANDUSECODE,LANDUSEDESC,LASTUPDATE,LASTEDITOR,DENSITY,FAR,HISTORY,ACRES,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,GLOBALID,UNITCOUNT
3166,CF,Community Facilities,,,,,,15.78405791,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{3DE0AC84-5CC3-496C-A2A6-8E604F3EA92B},
3167,CF,Community Facilities,,,,,SFR,3.07520932,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{77E9ACCE-549A-43C3-9F99-1CDD21BCB3D5},
3168,CF,Community Facilities,,,, ,LDR,9.37468249,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{D79E5D56-71FF-4BA5-99EA-C9D4CFEA1760},6358.6
3169,CF,Community Facilities,,,, ,LDR,10.98506438,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{8591765E-3F44-402E-8E72-F8386A1DF5F3},3461.9
3170,CF,Community Facilities,,,,,HDR,7.16508505,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{655006A7-C8AA-4422-90B5-1BEBF895AFA4},
3171,HDC,High-Density Commercial,,,,,NONE,223.32678001,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{9555DFC7-EF1E-468B-A72A-EA65364AEC61},
3172,MDR,Medium-Density Residential,,,0-16, , ,9.47308114,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{4BDAA777-7A07-48D0-96DD-6285A98A5415},396.5
3173,MDR,Medium-Density Residential,,,9-16, , ,12.98065073,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{C158D8B2-32DF-4B82-8A08-6F5AC3FDB3DA},2008.5
3174,LDC,Low-Density Commercial,,, , , ,18.7667467,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{965A1740-AE46-4C4C-8369-B7B1E22040C6},0
3175,OS,Open Space,,,,,SFR,0.27640676,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{4933EADA-65FC-40BC-B93C-5FC78338C271},
3176,MDR,Medium-Density Residential,,,0-16, , ,13.2571868,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{082FEC58-847F-4ACA-8268-3C2C65A3EBC5},787
3177,OS,Open Space,,,,,MDR,0.0280766,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{384AFEE4-C87B-49B9-9057-E1AEE4BC4051},
3178,OS,Open Space,,, , ,SFR,10.04902988,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{D0DAFBE9-9524-4C1F-81A3-3EB34710329F},5783.4
3179,OS,Open Space,,,,,MDR,23.39547856,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{2905FE5B-67BF-44FB-9D3A-CD6E9C46A7B6},
3180,MU,Mixed-Use,,, , , ,2.22586951,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{FA2732D8-4EA8-4FBC-816C-6C8028B4836B},0
3181,OS,Open Space,,,0-8, ,LDR,43.09768067,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{33EF6A78-1E50-4F8B-AA8F-5F41524418B0},2540.8
3182,LDR,Low-Density Residential,,,0-8, , ,98.73184773,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{947F37A3-F60A-4FE1-BEEB-AFA82D878014},2540.8
3183,LDC,Low-Density Commercial,,, , ,OS,6.20718885,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{DB7535D7-D21C-4378-8406-A081D8C4C626},0
3184,OS,Open Space,,,,,SFR,0.3925422,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{AB4F9780-5B0A-4C16-9CC9-5B4193DC9537},
3316,SFR,Single-Family Residential,,, , , ,134.58784738,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{A08077AB-6330-4BF2-81C6-B48673FFBAF2},388.4
3317,MDR,Medium-Density Residential,,,, , ,4.03602277,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{56E1B161-939E-4CB6-9389-952967446B01},
3318,LDC,Low-Density Commercial,,,,,,0.27590307,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{E24A4486-CA9A-41D1-81AF-7A79AE02BC45},
3319,LDR,Low-Density Residential,,, , , ,12.04137909,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{57E8D164-1F5D-4D51-B6C3-83C364293179},143.9
3320,I,Industrial,,, , , ,0.81874859,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{69EEA02A-BB36-41E6-8CFA-8DF15A5F4DD7},0
3321,LDC,Low-Density Commercial,,, , , ,0.87691316,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{EC303395-7BBD-4BE5-B2EC-7F1ADF1BF624},0
3322,I,Industrial,,, , , ,2.02627447,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{8F73E5B1-179C-4D88-8871-BC64C597331B},0
3323,I,Industrial,,, , , ,11.52218906,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{2EA40541-1E84-4B04-A39F-08F79C2E9645},0
3324,HDR,High-Density Residential,,, , ,I,2.02266042,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{790460A1-CB40-4506-B24C-16229553A99D},0
3325,HDR,High-Density Residential,,, , ,O-I,14.63133484,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{2BE4BFDB-C37F-41C9-BB36-39ADBBC334CA},0
3326,LDMU,Low-Density Mixed-Use,,, , , ,3.36995844,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{BA132C1E-9944-4634-A556-6EB39FB3C637},5783.4
3327,LDMU,Low-Density Mixed-Use,,, , , ,13.32662516,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{11D8C6F1-7E0D-404F-822C-6867846996FF},5783.4
3328,MDMU,Medium-Density Mixed-Use,,, , , ,54.72195733,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{1F2E0225-6BF8-4807-9BC7-36C5DEE18881},0
3329,OS,Open Space,,,,,,0.23218343,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{7013F67C-48ED-4944-AF9C-FD8D796B0D7B},
3330,OS,Open Space,,,,,,0.27043938,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{E4641D85-C0CA-432A-8BFB-510CFB3611BB},
3331,OS,Open Space,,,,,,0.21870083,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{9076FDD8-8922-47F6-9863-AFDDF8FDB508},
3332,OS,Open Space,,,,,,0.16870112,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{51AF1926-187E-48D2-B69B-5085780428D8},
3333,OS,Open Space,,,,,,4.84526646,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{231927DD-3C57-440D-AADE-4198853C1F3F},
3334,OS,Open Space,,, , ,MU,6.49548078,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{779485B9-44B7-466D-8FD9-7EEEA4661EA3},0
3335,OS,Open Space,,, , ,MU,14.5353574,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{53FC619B-ED6E-48FF-876F-6A670E93088E},0
3336,OS,Open Space,,, , ,SFR,11.57665393,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{9BF42917-EFB0-4BFE-867F-A54B78ED62FE},803.3
3337,OS,Open Space,,,,,SFR,3.11879869,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{38D81638-BFD5-4002-87AB-23FC0E1BD29F},
3338,OS,Open Space,,,,,SFR,1.78832605,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{9DFEF37F-3785-4BD7-A852-8E9507644DCC},
3339,OS,Open Space,,,,,LDR/I,21.47172045,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{3085D69A-6367-4F03-B985-C11F98062E32},
3340,OS,Open Space,,,,,SFR,0.14517463,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{14903461-5770-423F-8D97-FBFA7C4A3A1E},
3341,OS,Open Space,,,,,SFR,0.09231439,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{A58AA728-BFA7-4C43-9214-5221FA4F3393},
3342,OS,Open Space,,, , ,MU,3.42640565,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{9B61ACE1-04C5-4888-955A-08200E3FD929},0
3343,OS,Open Space,,,,,SFR,0.20641897,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:20.000Z,{576EA3CA-80F6-4494-AC70-A63C19E0FF5A},
3344,OS,Open Space,,,,,LDR/MDR,1.01901807,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{55EA3257-FAB4-498A-84F8-65BC90C858F8},
3345,OS,Open Space,,,,,LDC,0.15580542,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{B9CCE401-1EB4-4949-A40A-B9B709224052},
3346,OS,Open Space,,,,,SFR,7.63792307,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{889A7391-6A38-4A5F-A6C6-A4AC38CFC287},
3347,OS,Open Space,,,,,SFR,0.20765862,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{648C2A59-0A22-41C9-B8C1-E3FE6E117F40},
3348,OS,Open Space,,,,,LDR,7.71526571,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{29EB2C9C-EBD3-4CC0-AA16-178B9473A611},
3349,OS,Open Space,,,,,SFR,0.03786086,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{0DBC2FC4-CD55-41A2-9B0D-EAB0B87FF2D7},
3350,OS,Open Space,,,,,SFR,0.11981305,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{FF180D95-27FC-4E0E-B456-1F8CFD636A4C},
3351,CF,Community Facilities,,, , , ,5.24730007,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{AC46303D-4840-4107-A09C-BD5971C2BCE8},3226.7
3352,CF,Community Facilities,,, , ,SFR,4.37544349,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{F2800934-427D-462F-89BB-20A1F91C8A5C},8930.5
3353,CF,Community Facilities,,,9-16, ,SFR,5.72121218,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{AE4897FE-DEAD-4D00-A167-3AFC9C36A667},28
3354,CF,Community Facilities,,,0-16, ,MDR,17.91537051,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{DFBF945D-AC77-4503-8400-BAC6E6B86F95},1081.3
3355,CF,Community Facilities,,,,,LDR,6.3698092,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{C7A8F30A-F571-4E4C-A938-2E3A284E7769},
3356,CF,Community Facilities,,,,,SFR,44.20660234,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{6845C6A7-BD65-4B93-917E-3D30F7D7D7FF},
3357,CF,Community Facilities,,, , ,SFR,4.71444516,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{F25E1E8B-511E-423D-9ECA-6A8603039431},2241.3
3358,CF,Community Facilities,,,,,SFR,10.43232811,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{94402D1E-B5AE-43BD-919F-D88FDD53C773},
3359,CF,Community Facilities,,, , ,SFR,13.39894579,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{8289D4E4-5153-4D75-806E-4DAAD9DB7445},24615.8
3360,SFR,Single-Family Residential,,, , , ,2.57045611,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{86C785C9-8BFB-407F-AFC4-A0E1529857C1},8930.5
3361,CF,Community Facilities,,, , ,SFR,12.76405097,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{0CAB8245-C861-4F3F-895E-38E1FFA0152C},8930.5
3362,CF,Community Facilities,,,,,SFR,9.17376066,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{3F4EFD0B-6F90-4D2A-B5F5-021620D1A3B5},
3504,HDR,High-Density Residential,,, , , ,12.92523504,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{42658D6D-2560-4263-8E8F-C0D3D17699AF},8930.5
3505,MU,Mixed-Use,,, , , ,16.72886286,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{B9B155E9-EE2F-4552-8670-E4A3732EBD72},0
3506,I,Industrial,,, , ,I,2.10925098,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{C5BD5E3D-0842-4050-8F5C-DFA50BAC8F89},0
3507,I,Industrial,,, , ,I,6.60601784,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{56068A9B-924C-43CA-B14A-D1EC2C22FD72},0
3508,POS,Private Open Space,,, , ,I,7.40851117,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{C233CCCB-AB3C-46DF-A800-FACB66DE03CB},0
3509,LDMU,Low-Density Mixed-Use,,,9-16, , ,1.42224668,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{7ED89BBD-7EE4-4E60-A1DD-19FD47C391D7},1777.9
3510,I,Industrial,,, , , ,23.6688512,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{FA88BD82-BCA0-48E9-A30E-AC43BC6C1A67},0
3512,HDMU,High-Density Mixed-Use,,, , ,I,2.87641366,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{D179DEAB-BE7B-4A95-9383-CBC07F21F0AA},0
3514,HDMU,High-Density Mixed-Use,,, , ,LDC,4.51246504,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{EBC6E05F-7C4C-4C09-8A88-4B15628D9586},0
3515,HDR,High-Density Residential,,,0-8, ,LDR,1.93076165,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{89055E1A-C058-44BD-A18E-19547A7C6E22},3135
3516,LDC,Low-Density Commercial,,,,,,0.36378178,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{1D7961B1-3AB3-4BC9-B332-772C0284FFFE},
3517,LDC,Low-Density Commercial,,, , , ,6.3227244,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{8B97C57E-B67C-4E2C-A157-B0F36C53DF71},0
3518,LDC,Low-Density Commercial,,, , , ,2.06488425,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{6BBF254E-49AD-415D-978A-71FEE9A42921},0
3519,LDR,Low-Density Residential,,,9-16, , ,11.01330009,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{E0B509A7-F857-47A4-B29D-E72EB61174EC},543
3520,LDR,Low-Density Residential,,,9-16, , ,3.65431877,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{D4B32008-05FB-4AD0-8E48-A7CFF663120D},543
3521,POS,Private Open Space,,,, ,LDR,8.69146686,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{9F761CAF-4574-4825-A500-8053E481FA4E},543
3522,LDC,Low-Density Commercial,,,,,,2.20089354,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{6C1E58C9-C5E1-4F74-971B-B7E1AF49DAB4},
3523,LDC,Low-Density Commercial,,, , , ,0.95756849,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{0F1DC2AB-6F8F-4BE8-BC11-A681F214AC02},0
3524,LDC,Low-Density Commercial,,,,,,0.36378178,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{EBDC20D7-17EA-48D3-B1ED-C9A21AD8F20E},
3525,MDR,Medium-Density Residential,,,0-16, , ,0.58769041,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{40948304-82E1-45E6-B0B4-AE53AFC2B172},821.9
3526,HDR,High-Density Residential,,,0-16, ,MDR,3.98373677,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{421EDAB2-7DE6-413A-A0C7-E78E3B97FFD4},821.9
3527,LDC,Low-Density Commercial,,,9-16, ,LDR,1.53019394,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{83FFE4A5-CA63-4E5E-BD3B-D0B033E19345},1777.9
3528,LDC,Low-Density Commercial,,,9-16, ,LDR,2.95436157,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{2FBA347B-70F0-477B-A70E-1AD62B318A9E},1777.9
3529,LDC,Low-Density Commercial,,,9-16, ,LDR,0.69902667,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{786246FE-8E49-42A7-806C-91A0B83CADEE},211.2
3530,I,Industrial,,, , ,MU,1.8017484,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{BAEA463B-C720-4A2A-BD28-067488456EC9},0
3531,I,Industrial,,, , , MU,11.1056629,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{31973196-961C-4999-A5EB-5E0BEB7AA29F},0
3532,MUHD,Mixed Use-High Density,2017-10-19T18:35:55.000Z,GIS, , ,MDMU,10.82474877,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{B5AFC2DF-3A50-4F64-BA54-77674B4533F5},0
3533,MDMU,Medium-Density Mixed-Use,,, , , ,2.62682807,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{BFAFB61D-7135-4ADB-ACD3-DA062C9BA644},0
3534,MUHD,Mixed Use-High Density,2017-10-19T18:37:50.000Z,GIS,9-16, ,MDR,2.33989644,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{B02B35C4-88B9-4ECE-AA09-934E7B9CD3B6},1061
3535,MDMU,Medium-Density Mixed-Use,,, , , ,7.82757514,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{B2C705A2-4F32-49F6-AB73-9C52D307CAFB},0
3536,HDMU,High-Density Mixed-Use,,, , ,SFR,0.75971821,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{535FB920-10AF-49D1-9337-1A82191C436E},44.2
3537,LDMU,Low-Density Mixed-Use,,, , ,SFR,0.28520213,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{D0D8EF4B-ECD4-4E98-8DAD-125C9AAB2D74},44.2
3538,LDMU,Low-Density Mixed-Use,,, , ,LDC,0.43087613,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{980BACB3-2141-4574-9E17-5DDAB8B19A4B},0
3539,LDC,Low-Density Commercial,,,,,TCU,0.92637698,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{88683A19-1202-4A34-8C54-F6BCF8231E57},
3540,HDR,High-Density Residential,,,, ,MDR,0.19029803,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{7EF3ED13-A22E-42F5-84E9-2BF29390A147},327.2
3542,MDR,Medium-Density Residential,,,0-8, ,LDR,0.03749357,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{4E86B080-0D77-4DAF-BF08-DEC8EB6DEFE3},759
3543,LDMU,Low-Density Mixed-Use,,,, ,LDR,3.02301825,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{E2DA2683-D74B-4517-8D2D-BBDFCFE9BEB7},
3544,I,Industrial,,,, ,LDC,0.78274216,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{FE9897B7-6C8F-43E8-B480-4A0765F034D0},
3545,MU,Mixed-Use,2017-01-04T19:39:49.000Z,GIS, , ,LDR,1.49496465,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{A955BF6A-5AAC-45CC-85D9-39B1583BCCC8},717.8
3546,MDR,Medium-Density Residential,2017-01-04T20:09:38.000Z,GIS,0-16, ,MDR,5.02089534,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{AE441B54-4CD4-4CB1-ABF5-27EFC534230A},247.7
3547,HDR,High-Density Residential,2017-01-05T19:20:23.000Z,GIS,0-16, ,MDR,2.22170943,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{7B9E1719-8273-4848-A130-F23B3965EE0F},1468.6
3548,MU,Mixed-Use,2017-01-04T20:09:58.000Z,GIS,, ,MDR,3.11046692,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{B7500198-F735-4F15-AE1A-E5AD9AEDCB47},
3549,SFR,Single-Family Residential,2017-01-05T19:15:35.000Z,GIS,,,,293.8976947,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{0FD2F30B-502D-4547-9092-A5F71D304444},
3550,MDR,Medium-Density Residential,2017-01-05T19:19:36.000Z,GIS,0-16, , ,18.23943296,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{E4ACBED9-B34D-4EC6-A4C8-D758FEAD84C2},1468.6
3551,LDR,Low-Density Residential,,,0-5, , ,8.56974292,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{9DBF5250-FF1D-4F01-9FFB-C288A5B2F802},0
3552,MDR,Medium-Density Residential,2017-01-05T19:31:42.000Z,GIS,0-16, , ,98.58569187,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{2FA82AC8-E9A0-4105-8BA0-4E3632F8BBD9},1513.3
3553,MDR,Medium-Density Residential,,, , , SFR,0.84051931,GIS,2018-03-20T00:34:05.000Z,GIS,2019-09-09T14:38:27.000Z,{41ED2129-D5EA-4FE8-8EF3-1D518B86814F},24615.8
3554,LDC,Low-Density Commercial,,, , ,VHDR,2.99504627,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{1A2A707E-9652-4FD8-AE78-0B594D56F2D8},0
3555,LDC,Low-Density Commercial,,, , ,I,5.20037724,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{59562956-BF70-4F1E-B66B-CC85EA78A36E},0
3556,LDC,Low-Density Commercial,,, , ,I,1.07586234,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{66E16E9F-802A-4427-803D-90443A7D6175},0
3557,LDC,Low-Density Commercial,,,, ,MDR,1.12862787,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{C3D87F84-6ADD-4883-AE97-C45B5BA77B18},3829.7
3558,TCU,Transportation/Communications/Utilities,,,,,,409.1855765,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{4813214D-417C-4239-8030-853E8143F655},
3559,MU,Mixed-Use,,,,,TCU,0.95725804,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{573FFDBE-8EE7-435B-B05F-FD473659920A},
3560,TCU,Transportation/Communications/Utilities,,, , ,MU,0.37069214,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{CCE8148F-40D0-448C-8646-D77C6B4E5B5D},0
3561,HDR,High-Density Residential,,, , ,MU,0.24659608,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{25D51F06-291D-44F6-9CC4-0CFDC6607375},0
3562,VHDR,Very High-Density Residential,,,, ,MDR,0.42863417,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{8473B86B-8846-4956-A4B5-CAD50CEE31DD},3739
3563,HDR,High-Density Residential,,,17-29, ,MU-MD,3.58615364,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{EFE99563-CB77-4488-8C6F-08E1A51A3C42},2059.6
3564,LDC,Low-Density Commercial,2017-01-05T19:32:27.000Z,GIS,0-16, ,MDR,8.92085322,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{AC60B55E-B42F-428B-8E67-60F3E30E6D9E},1513.3
3566,HDR,High-Density Residential,2017-01-05T19:39:58.000Z,GIS,0-16, ,MDR,1.01948375,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:21.000Z,{907FE731-FF14-4690-8EDA-5A96F3654C27},327.2
2968,OS,Open Space,,,,,SFR,1.42724666,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:17.000Z,{83203E4A-AD66-45C7-B2A9-D67FEE68329E},
2969,OS,Open Space,,,,,SFR,0.03171106,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:17.000Z,{2E0EBBE9-ED38-4037-BE93-052820B02310},
2970,OS,Open Space,,, , ,SFR,14.9909025,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:17.000Z,{CDFF6535-10AA-435F-809D-7207A66772AF},143.9
2971,OS,Open Space,,,,,SFR,37.48044666,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:17.000Z,{F64A7A5B-64EF-47F9-815C-33245EC7199D},
2972,OS,Open Space,,, , ,SFR,3.10877969,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:17.000Z,{07095E7B-C70C-4708-BD4C-8FA5FA4A8725},4584.6
2973,OS,Open Space,,,,,SFR,0.07375999,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:17.000Z,{D54F49FB-1489-49D0-B45E-22F2A31656B7},
2974,OS,Open Space,,,,,,0.28103165,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:17.000Z,{58462755-2C68-4077-B088-C011EA4DE959},
2975,OS,Open Space,,,,,,0.10384486,GIS,2018-03-20T00:34:05.000Z,GIS,2018-04-17T16:33:17.000Z,{31EC618E-AC18-426F-835B-BAB0A966B2F0},
